"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIslandGroup","IslandGroup","verbatimIsland","Island"
"Mammals","52951","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52950","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52949","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52878","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52953","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52935","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52991","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52990","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52989","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52963","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52998","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52930","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52941","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52940","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52939","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52938","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52932","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52936","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52836","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52934","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52933","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52965","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52931","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52944","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52929","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52928","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52927","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52926","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52925","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52924","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52937","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53119","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52834","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53109","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53129","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53007","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53139","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53138","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53137","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53136","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53135","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53134","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53100","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53132","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53101","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53130","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53120","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53128","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53127","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53126","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53125","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53124","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53123","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53122","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53141","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53131","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53133","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53113","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53169","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53168","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53167","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53166","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53140","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53175","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53107","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53118","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53117","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53116","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53099","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53114","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52896","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53112","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53111","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53110","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53142","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53108","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53121","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53106","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53105","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53104","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53103","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53102","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53115","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52847","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52904","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52903","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52902","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52901","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52900","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52910","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52841","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52852","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52851","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52850","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52886","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52848","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52907","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52846","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52845","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52844","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52877","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52842","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52855","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52840","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52839","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52838","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52837","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53170","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52849","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52918","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52835","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52895","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52894","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52893","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52892","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52891","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52890","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52889","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52898","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52887","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52888","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52905","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53009","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52906","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52917","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52916","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52915","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52914","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52913","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52912","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52911","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52897","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52909","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52875","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52876","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52908","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54692","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53202","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53177","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54657","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54281","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54245","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54225","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52831","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54663","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54683","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54681","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54693","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53204","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54691","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54690","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54689","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54688","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54687","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54686","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54673","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54684","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54674","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54695","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54694","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53292","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52815","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54672","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54671","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54670","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54697","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54662","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53207","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54675","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53206","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54660","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53186","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54658","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53203","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53267","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53254","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53255","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53256","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53257","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53258","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53259","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53260","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53205","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54680","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54659","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52828","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52796","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52795","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52794","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52793","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52791","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52789","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52742","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52799","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52819","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54682","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52829","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54664","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52827","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52826","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52825","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52824","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52823","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52822","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52808","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52820","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52786","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52818","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53179","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52803","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54679","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54678","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54677","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54676","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52744","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54685","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52797","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52787","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52807","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52806","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52810","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52804","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52798","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52802","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52801","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52800","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52809","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54669","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54668","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54667","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54666","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54665","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53225","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52805","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53369","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53265","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53278","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53277","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53276","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53275","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53274","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53273","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53272","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53271","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53261","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53269","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53289","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53370","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53371","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53268","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53362","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53306","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53266","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53280","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53264","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53263","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54661","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53270","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53358","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53296","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53295","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53197","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53293","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53279","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53291","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53290","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53364","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53354","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53355","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53287","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53357","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53288","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53359","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53360","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53361","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53363","Colombia","Colombia","Unknown",,,,,,,
"Mammals","111446","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53365","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53366","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53367","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53368","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53305","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53356","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54704","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53216","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53215","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53214","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53212","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53224","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54706","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54696","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54710","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54709","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53262","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54705","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53233","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54703","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54702","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54701","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54700","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54699","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54698","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53989","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54708","Colombia","Colombia","Unknown",,,,,,,
"Mammals","52741","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53209","Colombia","Colombia","Unknown",,,,,,,
"Mammals","54707","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53283","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53304","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53303","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53302","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53301","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53300","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53299","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53298","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53297","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53353","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53286","Colombia","Colombia","Unknown",,,,,,,
"Mammals","53231","Colombia","Colombia","Unknown",,,,,,,
